Date,Product_ID,Product_Name,Category,Quantity_Sold,Wholesale_Price,Retail_Price,Revenue,Profit
09-05-2023,10,Sneakers,Footwear,12,350,449,5388,1188
10-05-2023,1,Polo shirt,Shirts,22,300,399,8778,2178
10-05-2023,2,Jeans,Pants,23,600,699,16077,2277
10-05-2023,3,Denim jacket,Outerwear,27,700,749,20223,1323
10-05-2023,4,Tuxedo, Suits,13,560,669,8697,1417
10-05-2023,5,V-neck -Sweaters,Sweaters,27,420,489,13203,1863
10-05-2023,6,Graphic T-shirt,T-shirts,14,150,199,2786,686
10-05-2023,7,Running jacket,Activewear,25,420,499,12475,1975
10-05-2023,8,Belt,Accessories,10,110,159,1590,490
10-05-2023,9,Watch,Accessories,23,380,419,9637,897
10-05-2023,10,Sneakers,Footwear,24,350,449,10776,2376
11-05-2023,1,Polo shirt,Shirts,18,300,399,7182,1782
11-05-2023,2,Jeans,Pants,24,600,699,16776,2376
11-05-2023,3,Denim jacket,Outerwear,26,700,749,19474,1274
11-05-2023,4,Tuxedo, Suits,13,560,669,8697,1417
11-05-2023,5,V-neck -Sweaters,Sweaters,21,420,489,10269,1449
11-05-2023,6,Graphic T-shirt,T-shirts,14,150,199,2786,686
11-05-2023,7,Running jacket,Activewear,14,420,499,6986,1106
11-05-2023,8,Belt,Accessories,20,110,159,3180,980
11-05-2023,9,Watch,Accessories,15,380,419,6285,585
11-05-2023,10,Sneakers,Footwear,16,350,449,7184,1584
12-05-2023,1,Polo shirt,Shirts,23,300,399,9177,2277
12-05-2023,2,Jeans,Pants,20,600,699,13980,1980
12-05-2023,3,Denim jacket,Outerwear,22,700,749,16478,1078
12-05-2023,4,Tuxedo, Suits,11,560,669,7359,1199
12-05-2023,5,V-neck -Sweaters,Sweaters,16,420,489,7824,1104
12-05-2023,6,Graphic T-shirt,T-shirts,29,150,199,5771,1421
12-05-2023,7,Running jacket,Activewear,13,420,499,6487,1027
12-05-2023,8,Belt,Accessories,17,110,159,2703,833
12-05-2023,9,Watch,Accessories,29,380,419,12151,1131
12-05-2023,10,Sneakers,Footwear,28,350,449,12572,2772
13-05-2023,1,Polo shirt,Shirts,22,300,399,8778,2178
13-05-2023,2,Jeans,Pants,23,600,699,16077,2277
13-05-2023,3,Denim jacket,Outerwear,19,700,749,14231,931
13-05-2023,4,Tuxedo, Suits,20,560,669,13380,2180
13-05-2023,5,V-neck -Sweaters,Sweaters,11,420,489,5379,759
13-05-2023,6,Graphic T-shirt,T-shirts,18,150,199,3582,882
13-05-2023,7,Running jacket,Activewear,26,420,499,12974,2054
13-05-2023,8,Belt,Accessories,12,110,159,1908,588
13-05-2023,9,Watch,Accessories,15,380,419,6285,585
13-05-2023,10,Sneakers,Footwear,14,350,449,6286,1386
14-05-2023,1,Polo shirt,Shirts,14,300,399,5586,1386
14-05-2023,2,Jeans,Pants,24,600,699,16776,2376
14-05-2023,3,Denim jacket,Outerwear,26,700,749,19474,1274
14-05-2023,4,Tuxedo, Suits,18,560,669,12042,1962
14-05-2023,5,V-neck -Sweaters,Sweaters,12,420,489,5868,828
14-05-2023,6,Graphic T-shirt,T-shirts,29,150,199,5771,1421
14-05-2023,7,Running jacket,Activewear,26,420,499,12974,2054
14-05-2023,8,Belt,Accessories,19,110,159,3021,931
14-05-2023,9,Watch,Accessories,12,380,419,5028,468
14-05-2023,10,Sneakers,Footwear,27,350,449,12123,2673
15-05-2023,1,Polo shirt,Shirts,27,300,399,10773,2673
15-05-2023,2,Jeans,Pants,26,600,699,18174,2574
15-05-2023,3,Denim jacket,Outerwear,12,700,749,8988,588
15-05-2023,4,Tuxedo, Suits,12,560,669,8028,1308
15-05-2023,5,V-neck -Sweaters,Sweaters,15,420,489,7335,1035
15-05-2023,6,Graphic T-shirt,T-shirts,22,150,199,4378,1078
15-05-2023,7,Running jacket,Activewear,24,420,499,11976,1896
15-05-2023,8,Belt,Accessories,18,110,159,2862,882
15-05-2023,9,Watch,Accessories,13,380,419,5447,507
15-05-2023,10,Sneakers,Footwear,23,350,449,10327,2277
16-05-2023,1,Polo shirt,Shirts,14,300,399,5586,1386
16-05-2023,2,Jeans,Pants,11,600,699,7689,1089
16-05-2023,3,Denim jacket,Outerwear,20,700,749,14980,980
16-05-2023,4,Tuxedo, Suits,18,560,669,12042,1962
16-05-2023,5,V-neck -Sweaters,Sweaters,12,420,489,5868,828
16-05-2023,6,Graphic T-shirt,T-shirts,18,150,199,3582,882
16-05-2023,7,Running jacket,Activewear,12,420,499,5988,948
16-05-2023,8,Belt,Accessories,11,110,159,1749,539
16-05-2023,9,Watch,Accessories,21,380,419,8799,819
16-05-2023,10,Sneakers,Footwear,19,350,449,8531,1881
17-05-2023,1,Polo shirt,Shirts,18,300,399,7182,1782
17-05-2023,2,Jeans,Pants,24,600,699,16776,2376
17-05-2023,3,Denim jacket,Outerwear,17,700,749,12733,833
17-05-2023,4,Tuxedo, Suits,14,560,669,9366,1526
17-05-2023,5,V-neck -Sweaters,Sweaters,20,420,489,9780,1380
17-05-2023,6,Graphic T-shirt,T-shirts,11,150,199,2189,539
17-05-2023,7,Running jacket,Activewear,24,420,499,11976,1896
17-05-2023,8,Belt,Accessories,15,110,159,2385,735
17-05-2023,9,Watch,Accessories,17,380,419,7123,663
17-05-2023,10,Sneakers,Footwear,14,350,449,6286,1386
18-05-2023,1,Polo shirt,Shirts,25,300,399,9975,2475
18-05-2023,2,Jeans,Pants,27,600,699,18873,2673
18-05-2023,3,Denim jacket,Outerwear,15,700,749,11235,735
18-05-2023,4,Tuxedo, Suits,14,560,669,9366,1526
18-05-2023,5,V-neck -Sweaters,Sweaters,25,420,489,12225,1725
18-05-2023,6,Graphic T-shirt,T-shirts,22,150,199,4378,1078
18-05-2023,7,Running jacket,Activewear,14,420,499,6986,1106
18-05-2023,8,Belt,Accessories,22,110,159,3498,1078
18-05-2023,9,Watch,Accessories,26,380,419,10894,1014
18-05-2023,10,Sneakers,Footwear,27,350,449,12123,2673
19-05-2023,1,Polo shirt,Shirts,17,300,399,6783,1683
19-05-2023,2,Jeans,Pants,22,600,699,15378,2178
19-05-2023,3,Denim jacket,Outerwear,28,700,749,20972,1372
19-05-2023,4,Tuxedo, Suits,12,560,669,8028,1308
19-05-2023,5,V-neck -Sweaters,Sweaters,17,420,489,8313,1173
19-05-2023,6,Graphic T-shirt,T-shirts,11,150,199,2189,539
19-05-2023,7,Running jacket,Activewear,17,420,499,8483,1343
19-05-2023,8,Belt,Accessories,22,110,159,3498,1078
19-05-2023,9,Watch,Accessories,22,380,419,9218,858
19-05-2023,10,Sneakers,Footwear,10,350,449,4490,990
20-05-2023,1,Polo shirt,Shirts,15,300,399,5985,1485
20-05-2023,2,Jeans,Pants,28,600,699,19572,2772
20-05-2023,3,Denim jacket,Outerwear,25,700,749,18725,1225
20-05-2023,4,Tuxedo, Suits,17,560,669,11373,1853
20-05-2023,5,V-neck -Sweaters,Sweaters,10,420,489,4890,690
20-05-2023,6,Graphic T-shirt,T-shirts,25,150,199,4975,1225
20-05-2023,7,Running jacket,Activewear,18,420,499,8982,1422
20-05-2023,8,Belt,Accessories,22,110,159,3498,1078
20-05-2023,9,Watch,Accessories,20,380,419,8380,780
20-05-2023,10,Sneakers,Footwear,22,350,449,9878,2178
21-05-2023,1,Polo shirt,Shirts,19,300,399,7581,1881
21-05-2023,2,Jeans,Pants,13,600,699,9087,1287
21-05-2023,3,Denim jacket,Outerwear,15,700,749,11235,735
21-05-2023,4,Tuxedo, Suits,16,560,669,10704,1744
21-05-2023,5,V-neck -Sweaters,Sweaters,14,420,489,6846,966
21-05-2023,6,Graphic T-shirt,T-shirts,20,150,199,3980,980
21-05-2023,7,Running jacket,Activewear,22,420,499,10978,1738
21-05-2023,8,Belt,Accessories,28,110,159,4452,1372
21-05-2023,9,Watch,Accessories,19,380,419,7961,741
21-05-2023,10,Sneakers,Footwear,19,350,449,8531,1881
22-05-2023,1,Polo shirt,Shirts,20,300,399,7980,1980
22-05-2023,2,Jeans,Pants,16,600,699,11184,1584
22-05-2023,3,Denim jacket,Outerwear,27,700,749,20223,1323
22-05-2023,4,Tuxedo, Suits,13,560,669,8697,1417
22-05-2023,5,V-neck -Sweaters,Sweaters,11,420,489,5379,759
22-05-2023,6,Graphic T-shirt,T-shirts,23,150,199,4577,1127
22-05-2023,7,Running jacket,Activewear,22,420,499,10978,1738
22-05-2023,8,Belt,Accessories,21,110,159,3339,1029
22-05-2023,9,Watch,Accessories,16,380,419,6704,624
22-05-2023,10,Sneakers,Footwear,11,350,449,4939,1089
23-05-2023,1,Polo shirt,Shirts,22,300,399,8778,2178
23-05-2023,2,Jeans,Pants,23,600,699,16077,2277
23-05-2023,3,Denim jacket,Outerwear,26,700,749,19474,1274
23-05-2023,4,Tuxedo, Suits,18,560,669,12042,1962
23-05-2023,5,V-neck -Sweaters,Sweaters,26,420,489,12714,1794
23-05-2023,6,Graphic T-shirt,T-shirts,17,150,199,3383,833
23-05-2023,7,Running jacket,Activewear,11,420,499,5489,869
23-05-2023,8,Belt,Accessories,22,110,159,3498,1078
23-05-2023,9,Watch,Accessories,12,380,419,5028,468
23-05-2023,10,Sneakers,Footwear,25,350,449,11225,2475
24-05-2023,1,Polo shirt,Shirts,15,300,399,5985,1485
24-05-2023,2,Jeans,Pants,28,600,699,19572,2772
24-05-2023,3,Denim jacket,Outerwear,16,700,749,11984,784
24-05-2023,4,Tuxedo, Suits,19,560,669,12711,2071
24-05-2023,5,V-neck -Sweaters,Sweaters,18,420,489,8802,1242
24-05-2023,6,Graphic T-shirt,T-shirts,11,150,199,2189,539
24-05-2023,7,Running jacket,Activewear,24,420,499,11976,1896
24-05-2023,8,Belt,Accessories,14,110,159,2226,686
24-05-2023,9,Watch,Accessories,13,380,419,5447,507
24-05-2023,10,Sneakers,Footwear,29,350,449,13021,2871
25-05-2023,1,Polo shirt,Shirts,13,300,399,5187,1287
25-05-2023,2,Jeans,Pants,27,600,699,18873,2673
25-05-2023,3,Denim jacket,Outerwear,13,700,749,9737,637
25-05-2023,4,Tuxedo, Suits,26,560,669,17394,2834
25-05-2023,5,V-neck -Sweaters,Sweaters,21,420,489,10269,1449
25-05-2023,6,Graphic T-shirt,T-shirts,26,150,199,5174,1274
25-05-2023,7,Running jacket,Activewear,19,420,499,9481,1501
25-05-2023,8,Belt,Accessories,10,110,159,1590,490
25-05-2023,9,Watch,Accessories,27,380,419,11313,1053
25-05-2023,10,Sneakers,Footwear,27,350,449,12123,2673
26-05-2023,1,Polo shirt,Shirts,23,300,399,9177,2277
26-05-2023,2,Jeans,Pants,24,600,699,16776,2376
26-05-2023,3,Denim jacket,Outerwear,21,700,749,15729,1029
26-05-2023,4,Tuxedo, Suits,13,560,669,8697,1417
26-05-2023,5,V-neck -Sweaters,Sweaters,12,420,489,5868,828
26-05-2023,6,Graphic T-shirt,T-shirts,29,150,199,5771,1421
26-05-2023,7,Running jacket,Activewear,21,420,499,10479,1659
26-05-2023,8,Belt,Accessories,16,110,159,2544,784
26-05-2023,9,Watch,Accessories,20,380,419,8380,780
26-05-2023,10,Sneakers,Footwear,10,350,449,4490,990
27-05-2023,1,Polo shirt,Shirts,15,300,399,5985,1485
27-05-2023,2,Jeans,Pants,24,600,699,16776,2376
27-05-2023,3,Denim jacket,Outerwear,24,700,749,17976,1176
27-05-2023,4,Tuxedo, Suits,28,560,669,18732,3052
27-05-2023,5,V-neck -Sweaters,Sweaters,20,420,489,9780,1380
27-05-2023,6,Graphic T-shirt,T-shirts,11,150,199,2189,539
27-05-2023,7,Running jacket,Activewear,23,420,499,11477,1817
27-05-2023,8,Belt,Accessories,11,110,159,1749,539
27-05-2023,9,Watch,Accessories,13,380,419,5447,507
27-05-2023,10,Sneakers,Footwear,26,350,449,11674,2574
28-05-2023,1,Polo shirt,Shirts,12,300,399,4788,1188
28-05-2023,2,Jeans,Pants,22,600,699,15378,2178
28-05-2023,3,Denim jacket,Outerwear,18,700,749,13482,882
28-05-2023,4,Tuxedo, Suits,16,560,669,10704,1744
28-05-2023,5,V-neck -Sweaters,Sweaters,24,420,489,11736,1656
28-05-2023,6,Graphic T-shirt,T-shirts,20,150,199,3980,980
28-05-2023,7,Running jacket,Activewear,29,420,499,14471,2291
28-05-2023,8,Belt,Accessories,11,110,159,1749,539
28-05-2023,9,Watch,Accessories,24,380,419,10056,936
28-05-2023,10,Sneakers,Footwear,23,350,449,10327,2277
29-05-2023,1,Polo shirt,Shirts,29,300,399,11571,2871
29-05-2023,2,Jeans,Pants,20,600,699,13980,1980
29-05-2023,3,Denim jacket,Outerwear,12,700,749,8988,588
29-05-2023,4,Tuxedo, Suits,26,560,669,17394,2834
29-05-2023,5,V-neck -Sweaters,Sweaters,21,420,489,10269,1449
29-05-2023,6,Graphic T-shirt,T-shirts,24,150,199,4776,1176
29-05-2023,7,Running jacket,Activewear,25,420,499,12475,1975
29-05-2023,8,Belt,Accessories,14,110,159,2226,686
29-05-2023,9,Watch,Accessories,29,380,419,12151,1131
29-05-2023,10,Sneakers,Footwear,15,350,449,6735,1485
30-05-2023,1,Polo shirt,Shirts,28,300,399,11172,2772
30-05-2023,2,Jeans,Pants,14,600,699,9786,1386
30-05-2023,3,Denim jacket,Outerwear,12,700,749,8988,588
30-05-2023,4,Tuxedo, Suits,10,560,669,6690,1090
30-05-2023,5,V-neck -Sweaters,Sweaters,15,420,489,7335,1035
30-05-2023,6,Graphic T-shirt,T-shirts,24,150,199,4776,1176
30-05-2023,7,Running jacket,Activewear,11,420,499,5489,869
30-05-2023,8,Belt,Accessories,12,110,159,1908,588
30-05-2023,9,Watch,Accessories,26,380,419,10894,1014
30-05-2023,10,Sneakers,Footwear,21,350,449,9429,2079
31-05-2023,1,Polo shirt,Shirts,27,300,399,10773,2673
31-05-2023,2,Jeans,Pants,24,600,699,16776,2376
31-05-2023,3,Denim jacket,Outerwear,21,700,749,15729,1029
31-05-2023,4,Tuxedo, Suits,25,560,669,16725,2725
31-05-2023,5,V-neck -Sweaters,Sweaters,17,420,489,8313,1173
31-05-2023,6,Graphic T-shirt,T-shirts,23,150,199,4577,1127
31-05-2023,7,Running jacket,Activewear,26,420,499,12974,2054
31-05-2023,8,Belt,Accessories,17,110,159,2703,833
31-05-2023,9,Watch,Accessories,24,380,419,10056,936
31-05-2023,10,Sneakers,Footwear,23,350,449,10327,2277
01-06-2023,1,Polo shirt,Shirts,27,300,399,10773,2673
01-06-2023,2,Jeans,Pants,29,600,699,20271,2871
01-06-2023,3,Denim jacket,Outerwear,16,700,749,11984,784
01-06-2023,4,Tuxedo, Suits,12,560,669,8028,1308
01-06-2023,5,V-neck -Sweaters,Sweaters,21,420,489,10269,1449
01-06-2023,6,Graphic T-shirt,T-shirts,12,150,199,2388,588
01-06-2023,7,Running jacket,Activewear,29,420,499,14471,2291
01-06-2023,8,Belt,Accessories,23,110,159,3657,1127
01-06-2023,9,Watch,Accessories,24,380,419,10056,936
01-06-2023,10,Sneakers,Footwear,23,350,449,10327,2277
02-06-2023,1,Polo shirt,Shirts,16,300,399,6384,1584
02-06-2023,2,Jeans,Pants,26,600,699,18174,2574
02-06-2023,3,Denim jacket,Outerwear,21,700,749,15729,1029
02-06-2023,4,Tuxedo, Suits,29,560,669,19401,3161
02-06-2023,5,V-neck -Sweaters,Sweaters,13,420,489,6357,897
02-06-2023,6,Graphic T-shirt,T-shirts,18,150,199,3582,882
02-06-2023,7,Running jacket,Activewear,15,420,499,7485,1185
02-06-2023,8,Belt,Accessories,25,110,159,3975,1225
02-06-2023,9,Watch,Accessories,11,380,419,4609,429
02-06-2023,10,Sneakers,Footwear,17,350,449,7633,1683
03-06-2023,1,Polo shirt,Shirts,20,300,399,7980,1980
03-06-2023,2,Jeans,Pants,22,600,699,15378,2178
03-06-2023,3,Denim jacket,Outerwear,26,700,749,19474,1274
03-06-2023,4,Tuxedo, Suits,17,560,669,11373,1853
03-06-2023,5,V-neck -Sweaters,Sweaters,27,420,489,13203,1863
03-06-2023,6,Graphic T-shirt,T-shirts,27,150,199,5373,1323
03-06-2023,7,Running jacket,Activewear,23,420,499,11477,1817
03-06-2023,8,Belt,Accessories,24,110,159,3816,1176
03-06-2023,9,Watch,Accessories,15,380,419,6285,585
03-06-2023,10,Sneakers,Footwear,20,350,449,8980,1980
04-06-2023,1,Polo shirt,Shirts,22,300,399,8778,2178
04-06-2023,2,Jeans,Pants,10,600,699,6990,990
04-06-2023,3,Denim jacket,Outerwear,15,700,749,11235,735
04-06-2023,4,Tuxedo, Suits,18,560,669,12042,1962
04-06-2023,5,V-neck -Sweaters,Sweaters,17,420,489,8313,1173
04-06-2023,6,Graphic T-shirt,T-shirts,20,150,199,3980,980
04-06-2023,7,Running jacket,Activewear,28,420,499,13972,2212
04-06-2023,8,Belt,Accessories,18,110,159,2862,882
04-06-2023,9,Watch,Accessories,26,380,419,10894,1014
04-06-2023,10,Sneakers,Footwear,21,350,449,9429,2079
05-06-2023,1,Polo shirt,Shirts,23,300,399,9177,2277
05-06-2023,2,Jeans,Pants,24,600,699,16776,2376
05-06-2023,3,Denim jacket,Outerwear,25,700,749,18725,1225
05-06-2023,4,Tuxedo, Suits,29,560,669,19401,3161
05-06-2023,5,V-neck -Sweaters,Sweaters,10,420,489,4890,690
05-06-2023,6,Graphic T-shirt,T-shirts,19,150,199,3781,931
05-06-2023,7,Running jacket,Activewear,17,420,499,8483,1343
05-06-2023,8,Belt,Accessories,27,110,159,4293,1323
05-06-2023,9,Watch,Accessories,10,380,419,4190,390
05-06-2023,10,Sneakers,Footwear,11,350,449,4939,1089
06-06-2023,1,Polo shirt,Shirts,10,300,399,3990,990
06-06-2023,2,Jeans,Pants,10,600,699,6990,990
06-06-2023,3,Denim jacket,Outerwear,18,700,749,13482,882
06-06-2023,4,Tuxedo, Suits,22,560,669,14718,2398
06-06-2023,5,V-neck -Sweaters,Sweaters,10,420,489,4890,690
06-06-2023,6,Graphic T-shirt,T-shirts,22,150,199,4378,1078
06-06-2023,7,Running jacket,Activewear,29,420,499,14471,2291
06-06-2023,8,Belt,Accessories,16,110,159,2544,784
06-06-2023,9,Watch,Accessories,11,380,419,4609,429
06-06-2023,10,Sneakers,Footwear,15,350,449,6735,1485
07-06-2023,1,Polo shirt,Shirts,16,300,399,6384,1584
07-06-2023,2,Jeans,Pants,23,600,699,16077,2277
07-06-2023,3,Denim jacket,Outerwear,27,700,749,20223,1323
07-06-2023,4,Tuxedo, Suits,24,560,669,16056,2616
07-06-2023,5,V-neck -Sweaters,Sweaters,11,420,489,5379,759
07-06-2023,6,Graphic T-shirt,T-shirts,19,150,199,3781,931
07-06-2023,7,Running jacket,Activewear,21,420,499,10479,1659
07-06-2023,8,Belt,Accessories,26,110,159,4134,1274
07-06-2023,9,Watch,Accessories,17,380,419,7123,663
07-06-2023,10,Sneakers,Footwear,20,350,449,8980,1980
08-06-2023,1,Polo shirt,Shirts,12,300,399,4788,1188
08-06-2023,2,Jeans,Pants,15,600,699,10485,1485
08-06-2023,3,Denim jacket,Outerwear,18,700,749,13482,882
08-06-2023,4,Tuxedo, Suits,15,560,669,10035,1635
08-06-2023,5,V-neck -Sweaters,Sweaters,18,420,489,8802,1242
08-06-2023,6,Graphic T-shirt,T-shirts,16,150,199,3184,784
08-06-2023,7,Running jacket,Activewear,18,420,499,8982,1422
08-06-2023,8,Belt,Accessories,27,110,159,4293,1323
08-06-2023,9,Watch,Accessories,21,380,419,8799,819
08-06-2023,10,Sneakers,Footwear,17,350,449,7633,1683
09-06-2023,1,Polo shirt,Shirts,17,300,399,6783,1683
09-06-2023,2,Jeans,Pants,27,600,699,18873,2673
09-06-2023,3,Denim jacket,Outerwear,29,700,749,21721,1421
09-06-2023,4,Tuxedo, Suits,24,560,669,16056,2616
09-06-2023,5,V-neck -Sweaters,Sweaters,16,420,489,7824,1104
09-06-2023,6,Graphic T-shirt,T-shirts,20,150,199,3980,980
09-06-2023,7,Running jacket,Activewear,29,420,499,14471,2291
09-06-2023,8,Belt,Accessories,25,110,159,3975,1225
09-06-2023,9,Watch,Accessories,13,380,419,5447,507
09-06-2023,10,Sneakers,Footwear,15,350,449,6735,1485
10-06-2023,1,Polo shirt,Shirts,12,300,399,4788,1188
10-06-2023,2,Jeans,Pants,18,600,699,12582,1782
10-06-2023,3,Denim jacket,Outerwear,19,700,749,14231,931
10-06-2023,4,Tuxedo, Suits,23,560,669,15387,2507
10-06-2023,5,V-neck -Sweaters,Sweaters,20,420,489,9780,1380
10-06-2023,6,Graphic T-shirt,T-shirts,27,150,199,5373,1323
10-06-2023,7,Running jacket,Activewear,21,420,499,10479,1659
10-06-2023,8,Belt,Accessories,21,110,159,3339,1029
10-06-2023,9,Watch,Accessories,22,380,419,9218,858
10-06-2023,10,Sneakers,Footwear,22,350,449,9878,2178
11-06-2023,1,Polo shirt,Shirts,28,300,399,11172,2772
11-06-2023,2,Jeans,Pants,28,600,699,19572,2772
11-06-2023,3,Denim jacket,Outerwear,23,700,749,17227,1127
11-06-2023,4,Tuxedo, Suits,13,560,669,8697,1417
11-06-2023,5,V-neck -Sweaters,Sweaters,22,420,489,10758,1518
11-06-2023,6,Graphic T-shirt,T-shirts,17,150,199,3383,833
11-06-2023,7,Running jacket,Activewear,28,420,499,13972,2212
11-06-2023,8,Belt,Accessories,21,110,159,3339,1029
11-06-2023,9,Watch,Accessories,27,380,419,11313,1053
11-06-2023,10,Sneakers,Footwear,15,350,449,6735,1485
12-06-2023,1,Polo shirt,Shirts,27,300,399,10773,2673
12-06-2023,2,Jeans,Pants,28,600,699,19572,2772
12-06-2023,3,Denim jacket,Outerwear,14,700,749,10486,686
12-06-2023,4,Tuxedo, Suits,18,560,669,12042,1962
12-06-2023,5,V-neck -Sweaters,Sweaters,12,420,489,5868,828
12-06-2023,6,Graphic T-shirt,T-shirts,19,150,199,3781,931
12-06-2023,7,Running jacket,Activewear,28,420,499,13972,2212
12-06-2023,8,Belt,Accessories,12,110,159,1908,588
12-06-2023,9,Watch,Accessories,24,380,419,10056,936
12-06-2023,10,Sneakers,Footwear,10,350,449,4490,990
13-06-2023,1,Polo shirt,Shirts,16,300,399,6384,1584
13-06-2023,2,Jeans,Pants,21,600,699,14679,2079
13-06-2023,3,Denim jacket,Outerwear,26,700,749,19474,1274
13-06-2023,4,Tuxedo, Suits,29,560,669,19401,3161
13-06-2023,5,V-neck -Sweaters,Sweaters,14,420,489,6846,966
13-06-2023,6,Graphic T-shirt,T-shirts,13,150,199,2587,637
13-06-2023,7,Running jacket,Activewear,21,420,499,10479,1659
13-06-2023,8,Belt,Accessories,29,110,159,4611,1421
13-06-2023,9,Watch,Accessories,27,380,419,11313,1053
13-06-2023,10,Sneakers,Footwear,26,350,449,11674,2574
14-06-2023,1,Polo shirt,Shirts,28,300,399,11172,2772
14-06-2023,2,Jeans,Pants,18,600,699,12582,1782
14-06-2023,3,Denim jacket,Outerwear,13,700,749,9737,637
14-06-2023,4,Tuxedo, Suits,11,560,669,7359,1199
14-06-2023,5,V-neck -Sweaters,Sweaters,13,420,489,6357,897
14-06-2023,6,Graphic T-shirt,T-shirts,11,150,199,2189,539
14-06-2023,7,Running jacket,Activewear,24,420,499,11976,1896
14-06-2023,8,Belt,Accessories,11,110,159,1749,539
14-06-2023,9,Watch,Accessories,13,380,419,5447,507
14-06-2023,10,Sneakers,Footwear,15,350,449,6735,1485
15-06-2023,1,Polo shirt,Shirts,16,300,399,6384,1584
15-06-2023,2,Jeans,Pants,19,600,699,13281,1881
15-06-2023,3,Denim jacket,Outerwear,28,700,749,20972,1372
15-06-2023,4,Tuxedo, Suits,28,560,669,18732,3052
15-06-2023,5,V-neck -Sweaters,Sweaters,21,420,489,10269,1449
15-06-2023,6,Graphic T-shirt,T-shirts,12,150,199,2388,588
15-06-2023,7,Running jacket,Activewear,22,420,499,10978,1738
15-06-2023,8,Belt,Accessories,27,110,159,4293,1323
15-06-2023,9,Watch,Accessories,17,380,419,7123,663
15-06-2023,10,Sneakers,Footwear,24,350,449,10776,2376
16-06-2023,1,Polo shirt,Shirts,10,300,399,3990,990
16-06-2023,2,Jeans,Pants,12,600,699,8388,1188
16-06-2023,3,Denim jacket,Outerwear,17,700,749,12733,833
16-06-2023,4,Tuxedo, Suits,13,560,669,8697,1417
16-06-2023,5,V-neck -Sweaters,Sweaters,25,420,489,12225,1725
16-06-2023,6,Graphic T-shirt,T-shirts,19,150,199,3781,931
16-06-2023,7,Running jacket,Activewear,21,420,499,10479,1659
16-06-2023,8,Belt,Accessories,23,110,159,3657,1127
16-06-2023,9,Watch,Accessories,23,380,419,9637,897
16-06-2023,10,Sneakers,Footwear,11,350,449,4939,1089
17-06-2023,1,Polo shirt,Shirts,14,300,399,5586,1386
17-06-2023,2,Jeans,Pants,14,600,699,9786,1386
17-06-2023,3,Denim jacket,Outerwear,15,700,749,11235,735
17-06-2023,4,Tuxedo, Suits,22,560,669,14718,2398
17-06-2023,5,V-neck -Sweaters,Sweaters,18,420,489,8802,1242
17-06-2023,6,Graphic T-shirt,T-shirts,24,150,199,4776,1176
17-06-2023,7,Running jacket,Activewear,23,420,499,11477,1817
17-06-2023,8,Belt,Accessories,16,110,159,2544,784
17-06-2023,9,Watch,Accessories,29,380,419,12151,1131
17-06-2023,10,Sneakers,Footwear,11,350,449,4939,1089
18-06-2023,1,Polo shirt,Shirts,16,300,399,6384,1584
18-06-2023,2,Jeans,Pants,15,600,699,10485,1485
18-06-2023,3,Denim jacket,Outerwear,26,700,749,19474,1274
18-06-2023,4,Tuxedo, Suits,11,560,669,7359,1199
18-06-2023,5,V-neck -Sweaters,Sweaters,12,420,489,5868,828
18-06-2023,6,Graphic T-shirt,T-shirts,14,150,199,2786,686
18-06-2023,7,Running jacket,Activewear,14,420,499,6986,1106
18-06-2023,8,Belt,Accessories,10,110,159,1590,490
18-06-2023,9,Watch,Accessories,17,380,419,7123,663
18-06-2023,10,Sneakers,Footwear,21,350,449,9429,2079
19-06-2023,1,Polo shirt,Shirts,13,300,399,5187,1287
19-06-2023,2,Jeans,Pants,22,600,699,15378,2178
19-06-2023,3,Denim jacket,Outerwear,24,700,749,17976,1176
19-06-2023,4,Tuxedo, Suits,20,560,669,13380,2180
19-06-2023,5,V-neck -Sweaters,Sweaters,19,420,489,9291,1311
